intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
1000,4.6104748143592316e-07,0.015873015873015872,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_005891805.1 Klebsiella phage ST512-KPC3phi13.3,a1c203f5ec47c4460a9f223a94d8d54b,0.015873015873015872,1000,1076,2156097000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12877,2168974
4000,1.8441899257436926e-06,0.0196078431372549,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_012360685.1 Klebsiella phage SJM3,506502ac49816218db4f40e3631ea6f2,0.0784313725490196,1000,1077,2156096000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12878,2168974
27000,1.2448281998769925e-05,0.0196078431372549,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_032460415.1 Pseudomonas phage Clover,34d7d69631ad14d69496ad0fa62cb6c6,0.5294117647058824,1000,1078,2156095000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,12879,2168974
17000,7.837807184410694e-06,0.015384615384615385,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_021378505.1 Aeromonas phage AhMtk13b,0809598759759330180ca5330b1e73f8,0.26153846153846155,1000,1079,2156094000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,12880,2168974
1000,4.6104748143592316e-07,0.014084507042253521,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_026568185.1 Erwinia phage Stean,8729ec1cf10d65d822a90e06d0e61b0a,0.014084507042253521,1000,1080,2156093000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12881,2168974
4000,1.8441899257436926e-06,0.012658227848101266,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_017903895.1 Klebsiella phage vB_KpnP_ZX1,dfe6093975b51c7cfd324c22671d7e64,0.05063291139240506,1000,1081,2156092000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12882,2168974
2000,9.220949628718463e-07,0.016129032258064516,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_027573565.1 Parabacteroides phage PF672P2,5c3257a9747051a2cb4d86a540ff9b02,0.03225806451612903,1000,1082,2156091000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12883,2168974
1000,4.6104748143592316e-07,0.015625,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_024750435.1 Escherichia phage Pondi,e0840a6ffa7042092fb15cf3c47c5f7c,0.015625,1000,1083,2156090000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12884,2168974
1000,4.6104748143592316e-07,0.022222222222222223,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_028515185.1 Acinetobacter phage Acba_15,7d90d591191a30633f81957fa21cd355,0.022222222222222223,1000,1084,2156089000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12885,2168974
1000,4.6104748143592316e-07,0.02,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_023324255.1 Escherichia phage vB_EcoS_ESCO3,9fc43ea0199e77772e8837492277e5bf,0.02,1000,1085,2156088000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12886,2168974
1000,4.6104748143592316e-07,0.018867924528301886,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_002616785.1 Streptococcus phage IPP61,f437ef077a166a096693dadebc31878c,0.018867924528301886,1000,1086,2156087000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12887,2168974
1000,4.6104748143592316e-07,0.013333333333333334,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_033966405.2 Salmonella phage BAU.Micro_SLP-22,d17930c3bda9e4585a2fb0123acdae8a,0.013333333333333334,1000,1087,2156086000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12888,2168974
1000,4.6104748143592316e-07,0.015384615384615385,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_011896725.1 Mycobacterium phage Phanphagia,586d484ed8c23a6d25ceb6cc5c17f797,0.015384615384615385,1000,1088,2156085000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12889,2168974
1000,4.6104748143592316e-07,0.022727272727272728,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_027582595.1 Acidovorax phage ACF1,aec6efd4fc9f902ce4aa8d4b147d945f,0.022727272727272728,1000,1089,2156084000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12890,2168974
1000,4.6104748143592316e-07,0.018518518518518517,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_033968135.1 Pseudomonas phage Knedl,2ef190ad208117a0055ef54800f4155f,0.018518518518518517,1000,1090,2156083000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12891,2168974
1000,4.6104748143592316e-07,0.017857142857142856,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_002743935.1 Marinobacter phage PS6,d75500f8f007b49d401e86be60864883,0.017857142857142856,1000,1091,2156082000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12892,2168974
1000,4.6104748143592316e-07,0.017241379310344827,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_033115035.1 Pseudomonas phage UF_RH7,3210d2a303e926160fbe086d347e4cdf,0.017241379310344827,1000,1092,2156081000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12893,2168974
35000,1.613666185025731e-05,0.019230769230769232,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_031345155.1 Bacteroides phage Versailles,c770f7b9ae437bb574676db219598206,0.6730769230769231,1000,1093,2156080000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,12894,2168974
5000,2.3052374071796157e-06,0.02,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_027886445.1 Pseudomonas phage pPA-3099-2aT.3,3f63b01bf7f9443e03918041023dd407,0.1,1000,1094,2156079000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12895,2168974
9000,4.149427332923308e-06,0.018518518518518517,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_025758385.1 Pseudomonas phage phiH1,be6a663931bcf4c3a3d9d9dd466134b3,0.16666666666666666,1000,1095,2156078000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,12896,2168974
18000,8.298854665846617e-06,0.01639344262295082,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_036630185.1 Pseudomonas phage TIVP-H6,7e18f5e739c751e9147c4a2f7155399e,0.29508196721311475,1000,1096,2156077000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,12897,2168974
1000,4.6104748143592316e-07,0.018518518518518517,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_012949935.1 Marine virus AFVG_25M18,4f545fe4e27fff11449b29eb8163cda6,0.018518518518518517,1000,1097,2156076000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12898,2168974
1000,4.6104748143592316e-07,0.019230769230769232,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_003307635.1 Microbacterium phage AnnaSerena,af4866fa027605afa4c1ff4a021835db,0.019230769230769232,1000,1098,2156075000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12899,2168974
1000,4.6104748143592316e-07,0.01639344262295082,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_003651665.1 Caudoviricetes sp.,756b3445624d57f5b1a93f2d74e53ed7,0.01639344262295082,1000,1099,2156074000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12900,2168974
1000,4.6104748143592316e-07,0.015384615384615385,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_030585625.1 Acidovorax phage AP1,40ad7f698c3ae20e11ddbb9d1a9336a4,0.015384615384615385,1000,1100,2156073000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12901,2168974
2000,9.220949628718463e-07,0.020833333333333332,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_023547345.1 Xanthomonas phage Seregon,e9c5e6027fac8c2ea3d4511107f82de0,0.041666666666666664,1000,1101,2156072000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12902,2168974
1000,4.6104748143592316e-07,0.012987012987012988,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_014517925.1 Microbacterium phage Fede,04acfde3c01e258e768d76c8993ccc14,0.012987012987012988,1000,1102,2156071000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12903,2168974
4000,1.8441899257436926e-06,0.018867924528301886,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_037099905.1 Escherichia phage mEp044,b28f012472655545151e3816e6829c6d,0.07547169811320754,1000,1103,2156070000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12904,2168974
1000,4.6104748143592316e-07,0.024390243902439025,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_026108115.1 Pseudanabaena phage Pam3,8d81d29c7f6a852b659c232fbf940c49,0.024390243902439025,1000,1104,2156069000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12905,2168974
1000,4.6104748143592316e-07,0.02040816326530612,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_033311235.1 Erwinia phage Fougasse,8df59e0b8bd92e5aa6271e25c9fc535a,0.02040816326530612,1000,1105,2156068000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12906,2168974
6000,2.7662848886155388e-06,0.015873015873015872,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCF_027574265.1 Escherichia phage vB_EcoM_DE15,c3da0c935d4aa7d099bdde674b0b738f,0.09523809523809523,1000,1106,2156067000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12907,2168974
1000,4.6104748143592316e-07,0.017857142857142856,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_033952145.1 Aeromonas phage vB_AhydM-H1,0b03996ee929348645677553007c2a77,0.017857142857142856,1000,1107,2156066000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12908,2168974
1000,4.6104748143592316e-07,0.019230769230769232,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_004989725.1 Acinetobacter phage AM106,a5c455af3b1d1bd1ebbc6d8e5ff39390,0.019230769230769232,1000,1108,2156065000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12909,2168974
1000,4.6104748143592316e-07,0.024390243902439025,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_038023135.1 Pseudomonas phage Marin,61bdf02ce3d7b377c1ebc09eaa8c47a2,0.024390243902439025,1000,1109,2156064000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12910,2168974
22000,1.0143044591590309e-05,0.01818181818181818,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_021355055.1 Klebsiella phage vB_KpnD_Chell,77d8ed6120625f2d5ca63a29f7a95fd8,0.4,1000,1110,2156063000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,12911,2168974
1000,4.6104748143592316e-07,0.0196078431372549,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_002621145.1 Salmonella phage 29485,73a488acf44356b36cf2baaa8918e04e,0.0196078431372549,1000,1111,2156062000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12912,2168974
1000,4.6104748143592316e-07,0.0196078431372549,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_002602385.1 Mycobacterium phage ElTiger69,b9cd9daf55a76b10d0a1432738711853,0.0196078431372549,1000,1112,2156061000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12913,2168974
1000,4.6104748143592316e-07,0.025,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_037061575.1 Escherchia phage Tuinin,11e4eae79753e95f0fbb086e5fba3202,0.025,1000,1113,2156060000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12914,2168974
1000,4.6104748143592316e-07,0.02040816326530612,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_020892215.1 Escherichia phage JakobBernoulli,65aa5ac5ea6e4ebeb82c9de79b397d92,0.02040816326530612,1000,1114,2156059000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12915,2168974
22000,1.0143044591590309e-05,0.018867924528301886,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_021800435.1 Klebsiella phage PWKp15,0e9e925aa64e9b7486af06a79e142dd1,0.41509433962264153,1000,1115,2156058000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,12916,2168974
29000,1.3370376961641771e-05,0.016666666666666666,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_029376355.1 Klebsiella phage phi731,90aa8a1942fb1ba96414fc8880778243,0.48333333333333334,1000,1116,2156057000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,12917,2168974
25000,1.1526187035898079e-05,0.01639344262295082,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_025085815.1 Klebsiella phage vB_KvaS_F1M1D,6cc5c4a6cdaf2d7f1c1b18d3e66f3524,0.4098360655737705,1000,1117,2156056000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,12918,2168974
1000,4.6104748143592316e-07,0.020833333333333332,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_037100035.1 Pseudomonas phage Haboob,4dc5d0cd01f1ccd3418b49f076b9456c,0.020833333333333332,1000,1118,2156055000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12919,2168974
1000,4.6104748143592316e-07,0.02631578947368421,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_904067285.1 Klebsiella phage vB_KppS-Samwise,0c375fb63f670420c60951e823de75da,0.02631578947368421,1000,1119,2156054000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12920,2168974
17000,7.837807184410694e-06,0.015151515151515152,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_025085235.1 Klebsiella phage VLCpiD7a,070ecd99cd5c3e6f9250bc5ae9919bed,0.25757575757575757,1000,1120,2156053000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,12921,2168974
1000,4.6104748143592316e-07,0.018867924528301886,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_030555305.1 Escherichia phage PH1062,e35c091f9060f721667fbd00278c8403,0.018867924528301886,1000,1121,2156052000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12922,2168974
1000,4.6104748143592316e-07,0.01818181818181818,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_012360805.1 Escherichia phage CJ19,c8d5cd26dfa41378ec23bd9629293dae,0.01818181818181818,1000,1122,2156051000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12923,2168974
12000,5.5325697772310775e-06,0.022222222222222223,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_038372385.1 Klebsiella phage RCIP0080,481110e886adf28f1c14c1d939cb3ca3,0.26666666666666666,1000,1123,2156050000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,12924,2168974
5000,2.3052374071796157e-06,0.02040816326530612,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_038372395.1 Klebsiella phage RCIP0081,4f25851ee87599aa8ea8564f493cfd59,0.10204081632653061,1000,1124,2156049000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12925,2168974
7000,3.2273323700514622e-06,0.022222222222222223,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_038372535.1 Klebsiella phage RCIP0091,e01e982a16097170631cdd2cb146c281,0.15555555555555556,1000,1125,2156048000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,12926,2168974
23000,1.0604092073026233e-05,0.01639344262295082,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_038371875.1 Klebsiella phage RCIP0050,7906ec0f76b7786305b39b80d6e38fc5,0.3770491803278688,1000,1126,2156047000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,12927,2168974
6000,2.7662848886155388e-06,0.023255813953488372,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_025085895.1 Klebsiella phage pKp383,a1a54925bc8c7d54bd7617ac94e480a8,0.13953488372093023,1000,1127,2156046000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12928,2168974
1000,4.6104748143592316e-07,0.019230769230769232,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_001550905.1 Pseudomonas phage PS-1,19cbc71fcb2ad48ff804e401e9207a39,0.019230769230769232,1000,1128,2156045000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12929,2168974
1000,4.6104748143592316e-07,0.021739130434782608,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_020495495.1 Hafnia phage vB_HpaM_Meifeng,11ff09ed56c9413c56ddd7dfc8aa6358,0.021739130434782608,1000,1129,2156044000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12930,2168974
1000,4.6104748143592316e-07,0.02,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCF_025085575.1 Klebsiella phage VLCpiS13b,4648dfbe60c773af5e875c56370a45c2,0.02,1000,1130,2156043000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12931,2168974
1000,4.6104748143592316e-07,0.023809523809523808,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_022984285.1 Pseudomonas phage Almagne,bdd1accba6b2e7d93e05717a231812a2,0.023809523809523808,1000,1131,2156042000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12932,2168974
1000,4.6104748143592316e-07,0.0196078431372549,4.6104748143592316e-07,4.6104748143592316e-07,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_020473225.1 Phage 67_12,32fe9c76055dd409e34b81591ed2697a,0.0196078431372549,1000,1132,2156041000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,12933,2168974
